thread_id,front_id,client_operation,back_id,dag_operation,total_time,front_time,back_time
<<<<<<< HEAD
17,939, get_staff_prescriptions,941,stateful_query,25818.584,6140.207,82
27,939, get_pharmacy_prescriptions,941,stateful_query,5971.402,3.065,12
28,939, get_prescription,941,stateful_query,3808.376,2.214,16
9,939, get_prescription,941,stateful_query,32135.57,22306.911,43
30,939, get_staff_prescriptions,941,stateful_query,112685.244,85588.496,212
31,939, get_pharmacy_prescriptions,941,stateful_query,24489.604,7158.245,54
22,939, get_pharmacy_prescriptions,941,stateful_query,11074.022,3295.207,49
10,939, get_processed_pharmacy_prescriptions,941,stateful_query,65927.101,53713.711,128
12,939, get_patient,941,stateful_query,37085.115,52130.708,76
29,939, get_prescription_medication,941,stateful_query,13770.674,2852.784,63
8,939, get_pharmacy_prescriptions,941,stateful_query,89944.132,72743.838,72
24,939, get_patient,941,stateful_query,22719.702,23001.096,43
13,939, create_prescription,941,apply,25817.2,4812.86,596
16,939, get_prescription_medication,941,stateful_query,30001.227,13130.81,44
21,939, get_staff_prescriptions,941,stateful_query,56377.873,26911.753,61
25,939, create_prescription,941,apply,22322.11,10210.111,914
7,939, get_pharmacy_prescriptions,941,stateful_query,8991.968,3603.003,27
25,940, get_staff_prescriptions,942,stateful_query,44859.872,30213.323,108
16,940, get_prescription_medication,942,stateful_query,22007.193,7043.262,38
21,940, get_pharmacy_prescriptions,942,stateful_query,21059.273,3.376,21
29,940, get_pharmacy_prescriptions,942,stateful_query,12518.989,2680.141,19
13,940, get_pharmacy_prescriptions,942,stateful_query,61328.49,40972.519,48
24,940, get_pharmacy_prescriptions,942,stateful_query,48232.565,25389.714,102
8,940, get_pharmacy_prescriptions,942,stateful_query,38791.449,16930.491,44
28,940, get_patient,942,stateful_query,7757.494,5849.654,28
10,940, get_processed_pharmacy_prescriptions,942,stateful_query,29833.304,18986.235,53
31,940, get_prescription_medication,942,stateful_query,30857.526,23446.328,67
22,940, get_pharmacy_prescriptions,942,stateful_query,11551.063,3421.033,24
19,940, update_prescription_medication,942,apply,21678.539,4232.628,552
9,940, get_prescription,942,stateful_query,48014.949,36032.14,112
12,940, create_prescription,942,apply,25725.469,6329.519,562
30,940, get_staff_prescriptions,942,stateful_query,70020.858,39013.042,142
2,940, get_prescription_medication,942,stateful_query,30218.764,22433.508,577
23,940, get_prescription_medication,942,stateful_query,23478.638,7969.62,37
5,940, process_prescription,942,apply,15054.459,1965.067,620
4,940, get_staff_prescriptions,942,stateful_query,8613.632,3033.491,36
1,940, get_pharmacy_prescriptions,942,stateful_query,6484.128,2221.595,41
11,940, create_prescription,942,apply,12862.219,6995.041,563
6,940, get_prescription_medication,942,stateful_query,61468.902,52075.285,95
18,940, update_prescription_medication,942,apply,24412.821,6552.727,985
14,940, get_patient,942,stateful_query,44692.771,53975.931,53
7,940, update_prescription_medication,942,apply,19686.422,4588.001,477
3,940, get_prescription_medication,942,stateful_query,56527.652,42731.911,61
26,940, get_prescription_medication,942,stateful_query,20726.532,13477.917,65
0,940, update_prescription_medication,951,apply,16851.072,8203.095,2163
17,940, get_processed_pharmacy_prescriptions,942,stateful_query,97785.203,69092.616,118
27,940, get_prescription_medication,942,stateful_query,4951.198,4.118,17
15,940, get_pharmacy_prescriptions,942,stateful_query,27599.547,19393.525,41
20,940, get_prescription_medication,942,stateful_query,68969.437,44153.354,113
6,941, update_prescription_medication,943,apply,19393.736,6199.597,902
14,941, get_prescription_medication,943,stateful_query,21818.74,6504.325,44
27,941, process_prescription,943,apply,9419.134,3036.946,439
4,941, get_prescription_medication,943,stateful_query,5243.172,2263.013,17
0,941, get_prescription,952,stateful_query,59645.59,41291.364,69
21,941, create_prescription,943,apply,24141.044,6012.609,715
9,941, get_prescription_medication,943,stateful_query,29124.472,11057.3,1177
30,941, get_prescription_medication,943,stateful_query,38002.016,31370.393,112
29,941, get_prescription_medication,943,stateful_query,21549.619,10461.069,55
2,941, get_prescription_medication,943,stateful_query,18516.148,4860.049,64
19,941, get_pharmacy_prescriptions,943,stateful_query,38452.166,32877.185,44
3,941, get_processed_pharmacy_prescriptions,943,stateful_query,78613.842,34287.215,75
17,941, get_patient,943,stateful_query,62480.239,78176.124,504
20,941, get_prescription_medication,943,stateful_query,99436.965,64451.297,139
7,941, get_pharmacy_prescriptions,943,stateful_query,59943.746,41610.749,54
22,941, get_pharmacy_prescriptions,943,stateful_query,21005.914,8360.449,50
26,941, process_prescription,943,apply,24374.64,9669.461,788
15,941, get_pharmacy_prescriptions,943,stateful_query,31020.109,14320.84,76
18,941, get_staff_prescriptions,943,stateful_query,55465.971,40955.216,117
11,941, get_prescription_medication,943,stateful_query,60245.139,35682.448,104
23,941, get_processed_pharmacy_prescriptions,943,stateful_query,5106.097,4.589,28
1,941, get_prescription,943,stateful_query,5673.075,2773.616,45
24,941, get_patient,943,stateful_query,20021.147,13130.189,32
13,941, get_prescription_medication,943,stateful_query,27306.129,11160.354,43
5,941, get_pharmacy_prescriptions,943,stateful_query,32384.965,21168.267,63
28,941, get_prescription_medication,943,stateful_query,9945.627,3157.673,19
8,941, get_pharmacy_prescriptions,943,stateful_query,22059.861,8694.984,75
10,941, get_pharmacy_prescriptions,943,stateful_query,66703.579,50683.047,78
16,941, get_prescription_medication,943,stateful_query,20400.044,6092.337,59
12,941, get_pharmacy_prescriptions,943,stateful_query,22824.999,17064.44,79
25,941, get_pharmacy_prescriptions,943,stateful_query,21402.623,15513.256,80
31,941, get_prescription_medication,943,stateful_query,34771.568,19335.418,59
25,942, get_pharmacy_prescriptions,944,stateful_query,27817.954,14184.405,75
5,942, get_prescription_medication,944,stateful_query,11625.421,5545.599,22
12,942, get_processed_pharmacy_prescriptions,944,stateful_query,15157.892,3239.213,18
10,942, get_pharmacy_prescriptions,944,stateful_query,78966.42,48343.051,132
28,942, get_processed_pharmacy_prescriptions,944,stateful_query,15065.861,3143.035,17
2,942, get_pharmacy_prescriptions,944,stateful_query,50300.573,44460.557,101
13,942, get_pharmacy_prescriptions,944,stateful_query,14387.805,8208.987,33
16,942, get_prescription_medication,944,stateful_query,28468.859,5773.773,70
24,942, update_prescription_medication,944,apply,13326.134,4122.361,546
23,942, get_prescription_medication,944,stateful_query,32920.845,11842.877,258
15,942, get_prescription_medication,944,stateful_query,27243.312,21296.565,43
26,942, create_prescription,944,apply,32627.678,12509.561,940
8,942, get_prescription_medication,944,stateful_query,34016.97,19674.069,32
18,942, get_prescription,944,stateful_query,24448.177,11634.519,61
1,942, get_pharmacy_prescriptions,944,stateful_query,6646.772,2244.99,29
22,942, get_prescription_medication,944,stateful_query,14348.593,3092.079,44
17,942, get_prescription_medication,944,stateful_query,47376.388,36024.486,78
3,942, create_prescription,944,apply,14305.482,5371.192,992
31,942, update_prescription_medication,944,apply,26046.379,9268.614,708
7,942, get_pharmacy_prescriptions,944,stateful_query,25476.615,12680.26,32
30,942, get_staff_prescriptions,944,stateful_query,32689.003,13941.803,58
20,942, get_prescription_medication,944,stateful_query,78393.391,23055.97,102
19,942, get_pharmacy_prescriptions,944,stateful_query,57111.642,12247.543,80
29,942, get_prescription_medication,944,stateful_query,19879.873,9021.302,36
0,942, get_pharmacy_prescriptions,953,stateful_query,54099.242,27883.167,72
27,942, get_patient,944,stateful_query,6489.889,1328.788,48
9,942, get_prescription_medication,944,stateful_query,36131.817,21467.234,90
6,942, update_prescription_medication,944,apply,45090.081,7320.298,424
21,942, update_prescription_medication,944,apply,15583.566,6671.458,401
14,942, get_prescription_medication,944,stateful_query,23625.922,16107.164,45
4,942, get_prescription_medication,944,stateful_query,2891.495,4.759,34
11,942, get_pharmacy_prescriptions,944,stateful_query,67012.826,36284.862,89
18,943, get_patient,945,stateful_query,41093.334,56028.16,81
16,943, get_prescription_medication,945,stateful_query,18068.083,5.55,17
15,943, get_staff_prescriptions,945,stateful_query,19443.068,2493.432,44
26,943, get_prescription_medication,945,stateful_query,79594.993,53660.292,107
24,943, get_staff_prescriptions,945,stateful_query,23257.896,7153.127,41
10,943, get_prescription_medication,945,stateful_query,69521.055,47028.799,109
11,943, get_staff_prescriptions,945,stateful_query,22146.232,10960.911,85
31,943, get_pharmacy_prescriptions,945,stateful_query,42962.741,33564.867,71
1,943, get_prescription_medication,945,stateful_query,4127.301,4.949,32
12,943, get_staff_prescriptions,945,stateful_query,4001.516,3.546,29
25,943, get_staff_prescriptions,945,stateful_query,13921.846,6581.72,39
5,943, get_pharmacy_prescriptions,945,stateful_query,19675.461,12786.467,47
28,943, get_prescription,945,stateful_query,10679.387,6750.956,50
13,943, create_prescription,945,apply,12603.887,4248.678,962
2,943, get_prescription_medication,945,stateful_query,29739.319,16535.924,94
23,943, get_prescription_medication,945,stateful_query,55317.785,31368.088,51
22,943, get_prescription_medication,945,stateful_query,10515.881,5993.062,28
0,943, create_prescription,954,apply,44798.467,12535.258,1150
27,943, get_prescription,945,stateful_query,6686.887,2837.403,55
9,943, get_prescription_medication,945,stateful_query,26679.019,7082.105,30
14,943, get_prescription_medication,945,stateful_query,12754.618,7082.424,60
21,943, get_prescription_medication,945,stateful_query,107613.25,90683.251,498
8,943, get_pharmacy_prescriptions,945,stateful_query,30541.606,16317.156,78
6,943, get_prescription_medication,945,stateful_query,70648.9,56430.571,199
7,943, get_prescription_medication,945,stateful_query,86540.051,44076.841,94
4,943, process_prescription,945,apply,6935.08,4266.13,453
19,943, process_prescription,945,apply,24749.89,4961.588,878
3,943, get_pharmacy_prescriptions,945,stateful_query,70195.043,45620.292,106
17,943, get_pharmacy_prescriptions,945,stateful_query,32440.249,25730.571,69
